Id,SalePrice,Overall Qual,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Cars,Central Air,Electrical,Fireplaces,Neighborhood,topqual,price_per_squareft,rooms_per_sq_score,tophoods,good_elec,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,newness
505,402000,8,1629.0,2448,2,8,3.0,1,SBrkr,1,NoRidge,1,164.2156862745098,5.723585101952381,4,1,0,0,0,0,4
1126,250000,7,1026.0,1958,2,9,3.0,1,SBrkr,1,Somerst,1,127.68130745658836,5.382454245754237,4,1,0,0,0,0,3
2914,73000,4,630.0,630,1,3,0.0,1,SBrkr,0,MeadowV,0,115.87301587301587,5.3471075307174685,1,1,0,0,0,1,36
393,136000,5,896.0,1792,2,8,0.0,1,SBrkr,0,NAmes,0,75.89285714285714,5.4116460518550396,2,1,0,0,0,1,35
2405,282500,9,1560.0,1565,2,6,2.0,1,SBrkr,1,NridgHt,1,180.5111821086262,5.563881633746199,4,1,0,0,0,0,1
67,221500,8,1595.0,1595,2,6,3.0,1,SBrkr,1,Somerst,1,138.87147335423197,5.5828695459908895,4,1,0,0,0,0,4
2227,170000,4,1680.0,1680,2,7,2.0,1,SBrkr,0,Crawfor,0,101.19047619047619,5.480638923341991,3,1,0,1,0,0,11
669,163000,6,1040.0,1040,1,6,2.0,1,SBrkr,1,NAmes,0,156.73076923076923,5.155216522907363,2,1,0,1,0,0,42
1772,290000,8,1318.0,2531,2,9,3.0,1,SBrkr,1,NoRidge,1,114.57921770051364,5.639145183208905,4,1,0,0,0,0,12
1775,330000,8,1325.0,2538,2,8,3.0,1,SBrkr,1,NoRidge,1,130.02364066193854,5.759690106594497,4,1,0,0,0,0,10
403,111000,6,483.0,987,1,5,1.0,1,SBrkr,0,BrDale,0,112.46200607902736,5.285232126999381,1,1,0,0,0,1,36
2792,214000,6,840.0,1755,2,7,2.0,1,SBrkr,1,CollgCr,0,121.93732193732194,5.5243139868446525,3,1,0,0,0,0,7
1247,137500,5,1152.0,1152,1,6,2.0,1,SBrkr,0,NAmes,0,119.35763888888889,5.2574953720277815,2,1,0,0,0,1,55
384,240900,7,926.0,1884,2,7,2.0,1,SBrkr,1,Somerst,1,127.86624203821655,5.595242306080995,4,1,0,0,0,0,6
91,190000,7,750.0,1923,2,8,2.0,1,SBrkr,1,NoRidge,1,98.80395215808632,5.482200203908944,4,1,0,0,0,0,18
863,250000,7,1569.0,1611,2,6,3.0,1,SBrkr,0,CollgCr,1,155.18311607697083,5.5928509139489195,3,1,0,0,0,0,7
1857,218000,5,1437.0,1437,2,6,2.0,1,SBrkr,1,Veenker,0,151.70494084899096,5.4785534168509695,4,1,0,0,0,1,3
1870,255000,7,1148.0,2075,2,8,2.0,1,SBrkr,1,NWAmes,1,122.89156626506023,5.558274890984963,3,1,0,0,0,0,14
2318,240000,7,1670.0,1670,2,7,3.0,1,SBrkr,1,Gilbert,1,143.7125748502994,5.474668756355488,3,1,0,0,0,0,0
2100,360000,8,2140.0,2140,2,8,3.0,1,SBrkr,0,CollgCr,1,168.22429906542055,5.589119566336061,3,1,0,0,0,0,0
1213,179900,5,1219.0,1265,2,6,2.0,1,SBrkr,1,NAmes,0,142.21343873517787,5.3510679319335654,2,1,0,1,0,0,9
2046,200500,5,1598.0,3086,3,12,0.0,1,SBrkr,1,ClearCr,0,64.97083603370058,5.549724383135106,3,1,0,0,0,1,13
710,37900,3,600.0,968,1,6,0.0,0,SBrkr,0,OldTown,0,39.15289256198347,5.083472618048522,1,1,1,0,0,0,59
2268,180500,8,1267.0,1312,2,5,2.0,1,SBrkr,0,Timber,1,137.5762195121951,5.5698700570699335,4,1,0,0,0,0,6
816,269500,7,1168.0,2787,4,8,4.0,1,SBrkr,2,SawyerW,1,96.69895945461069,5.853279485802112,2,1,0,0,0,0,9
1616,225000,7,847.0,1733,2,7,2.0,1,SBrkr,1,Gilbert,1,129.8326601269475,5.511699140660292,3,1,0,0,0,0,4
2233,141000,6,720.0,1215,1,6,2.0,1,FuseA,0,IDOTRR,0,116.04938271604938,5.310739886546594,1,0,0,1,0,0,57
439,335000,9,1739.0,1743,2,8,3.0,1,SBrkr,1,NridgHt,1,192.19736087205968,5.383921503840185,4,1,0,0,0,0,1
260,150000,5,1026.0,1026,1,5,1.0,1,SBrkr,0,CollgCr,0,146.19883040935673,5.323985113296614,3,1,0,0,0,0,6
2523,385000,9,1842.0,1842,0,5,3.0,1,SBrkr,1,Veenker,1,209.01194353963083,5.909169304381152,4,1,0,1,0,0,19
627,205000,7,768.0,1986,2,7,2.0,1,SBrkr,3,NAmes,1,103.22255790533737,5.647967695549805,2,1,0,0,0,1,19
251,206000,7,1187.0,1208,2,6,2.0,1,SBrkr,0,CollgCr,1,170.52980132450332,5.304961909266705,3,1,0,0,0,0,4
2163,179600,7,1422.0,1422,2,7,2.0,1,SBrkr,0,CollgCr,1,126.30098452883263,5.313909461307873,3,1,0,0,0,0,3
2819,102000,4,836.0,1220,1,6,2.0,1,FuseF,0,Edwards,0,83.60655737704919,5.314846668499247,1,0,0,0,0,1,55
1025,175000,5,1126.0,1126,2,6,2.0,1,SBrkr,0,NWAmes,0,155.41740674955594,5.234667339471581,3,1,0,0,0,1,31
2592,159000,5,1015.0,1384,1,6,2.0,1,SBrkr,0,NAmes,0,114.88439306358381,5.44097366694956,2,1,0,1,0,0,5
1491,135000,6,1127.0,1127,1,6,2.0,1,SBrkr,1,Edwards,0,119.78704525288376,5.235555044811721,1,1,0,0,0,1,32
2742,136900,6,994.0,1855,2,7,1.0,1,SBrkr,0,Edwards,0,73.80053908355795,5.579729825986222,1,1,0,1,0,0,34
2497,135000,5,912.0,1236,1,6,1.0,1,SBrkr,1,Sawyer,0,109.22330097087378,5.327876168789581,2,1,0,0,0,1,12
495,337000,8,1252.0,2365,2,8,3.0,1,SBrkr,1,NoRidge,1,142.49471458773783,5.689091759246198,4,1,0,0,0,0,10
2528,250000,6,1054.0,2654,2,9,2.0,1,SBrkr,1,NWAmes,0,94.19743782969103,5.686598637555933,3,1,0,0,0,1,22
1033,306000,8,1236.0,2340,2,9,3.0,1,SBrkr,1,NWAmes,1,130.76923076923077,5.560681631015528,3,1,0,0,0,0,12
764,179000,5,1200.0,1200,3,5,0.0,1,SBrkr,0,Edwards,0,149.16666666666666,5.480638923341991,1,1,0,0,0,1,21
1165,146000,7,689.0,1392,2,5,2.0,1,SBrkr,0,Somerst,1,104.88505747126437,5.629058928460265,4,1,0,0,0,0,1
2037,161000,6,1138.0,2180,1,7,2.0,1,SBrkr,1,IDOTRR,0,73.85321100917432,5.741170006727821,1,1,0,1,0,0,57
113,205000,6,1610.0,1610,2,6,2.0,1,SBrkr,2,NWAmes,0,127.32919254658385,5.592229988750454,3,1,0,1,0,0,9
1572,241500,7,1277.0,1501,2,6,2.0,1,SBrkr,1,Timber,1,160.8927381745503,5.522127362405407,4,1,0,1,0,0,22
2052,118500,4,1029.0,1029,1,5,1.0,1,SBrkr,0,Sawyer,0,115.1603498542274,5.326904823399949,2,1,0,1,0,0,46
2702,130000,5,1062.0,1352,1,6,1.0,1,FuseF,0,ClearCr,0,96.15384615384616,5.417580787374854,3,0,0,0,0,0,48
1981,130000,5,808.0,1072,1,5,2.0,1,SBrkr,2,OldTown,0,121.26865671641791,5.367843429196647,1,1,0,0,0,0,57
2335,535000,10,1850.0,2698,2,11,3.0,1,SBrkr,1,StoneBr,1,198.29503335804299,5.5023707639693304,4,1,0,0,0,0,0
563,123000,5,912.0,912,1,6,1.0,1,SBrkr,0,Sawyer,0,134.8684210526316,5.0238805208462765,2,1,0,1,0,0,47
1502,82000,4,0.0,1152,2,6,0.0,0,SBrkr,0,Edwards,0,71.18055555555556,5.2574953720277815,1,1,0,0,0,1,53
1310,132000,7,624.0,1450,1,7,1.0,1,SBrkr,0,OldTown,1,91.03448275862068,5.333408686359307,1,1,0,0,0,0,43
2598,108480,5,1073.0,1073,1,4,1.0,1,SBrkr,0,OldTown,0,101.09972041006523,5.591919381510808,1,1,0,0,0,0,38
2715,165000,5,1176.0,1458,1,7,2.0,1,SBrkr,1,Sawyer,0,113.16872427983539,5.33891076351329,2,1,0,0,0,1,39
1810,181000,7,1461.0,1486,2,7,2.0,1,SBrkr,0,SawyerW,1,121.80349932705249,5.357933076222391,2,1,0,0,0,0,1
778,165000,5,552.0,1774,2,8,1.0,1,SBrkr,1,Sawyer,0,93.01014656144307,5.401550621189688,2,1,0,0,0,1,48
339,161000,5,864.0,1479,2,8,1.0,1,SBrkr,0,Mitchel,0,108.85733603786342,5.219679921030964,2,1,0,0,0,1,41
2460,199000,8,1504.0,1504,2,7,2.0,1,SBrkr,0,Somerst,1,132.31382978723406,5.369973355454472,4,1,0,0,0,0,0
320,214900,7,817.0,1894,2,8,2.0,1,SBrkr,1,Timber,1,113.4635691657867,5.467004732066187,4,1,0,0,0,0,7
2461,198600,8,1278.0,1278,2,5,2.0,1,SBrkr,0,Somerst,1,155.39906103286384,5.5436137225033795,4,1,0,0,0,0,0
2449,258000,8,1141.0,2263,2,10,2.0,1,SBrkr,1,NoRidge,1,114.00795404330535,5.421861552639491,4,1,0,1,0,0,8
817,269500,7,1168.0,2787,4,8,4.0,1,SBrkr,2,SawyerW,1,96.69895945461069,5.853279485802112,2,1,0,0,0,0,9
1096,176000,7,707.0,1414,2,6,2.0,1,SBrkr,1,Gilbert,1,124.46958981612447,5.462418377228463,3,1,0,0,0,0,6
1893,158000,6,1302.0,1302,2,7,1.0,1,SBrkr,0,NAmes,0,121.35176651305683,5.225746673713202,2,1,0,0,0,0,16
479,184100,8,408.0,1419,2,7,2.0,1,SBrkr,1,Gilbert,1,129.73925299506695,5.311797528104729,3,1,0,0,0,0,7
1657,170000,6,1625.0,1220,2,6,2.0,1,SBrkr,1,NWAmes,0,139.34426229508196,5.314846668499247,3,1,0,0,0,1,36
937,208000,6,572.0,1982,2,6,2.0,1,SBrkr,1,Crawfor,0,104.94450050454087,5.800102245661878,3,1,0,1,0,0,23
879,140000,6,848.0,848,1,4,2.0,1,SBrkr,0,CollgCr,0,165.0943396226415,5.356586274672012,3,1,0,0,0,0,6
945,230000,8,1596.0,1648,2,5,2.0,1,SBrkr,1,Crawfor,1,139.5631067961165,5.797879798035317,3,1,0,0,0,0,1
1010,188500,8,1337.0,1337,2,5,2.0,1,SBrkr,1,StoneBr,1,140.98728496634257,5.588745664667843,4,1,0,1,0,0,19
2861,194000,5,901.0,1717,1,7,1.0,1,SBrkr,1,Crawfor,0,112.98776936517181,5.502423711842162,3,1,0,0,0,1,56
1245,133000,5,1104.0,1104,1,5,1.0,1,SBrkr,0,NAmes,0,120.47101449275362,5.39725731440294,2,1,0,1,0,0,50
854,140000,5,907.0,907,1,5,1.0,1,SBrkr,0,CollgCr,0,154.3550165380375,5.200704537681037,3,1,0,0,0,1,31
1437,207500,7,782.0,1652,2,6,2.0,1,SBrkr,0,CollgCr,1,125.60532687651332,5.6179824848528686,3,1,0,0,0,0,8
586,256900,6,932.0,2640,2,8,2.0,1,SBrkr,1,NWAmes,0,97.31060606060606,5.799092654460526,3,1,0,1,0,0,12
1947,109000,5,735.0,1034,1,5,1.0,1,FuseA,0,OldTown,0,105.41586073500967,5.331752142634274,1,0,0,1,0,0,57
815,113722,5,0.0,1513,2,8,2.0,1,SBrkr,0,SawyerW,0,75.16325181758097,5.24240817210852,2,1,0,0,0,1,30
831,237000,8,1498.0,1498,2,7,3.0,1,SBrkr,1,CollgCr,1,158.2109479305741,5.365976015021851,3,1,0,0,0,0,3
1919,142100,5,1053.0,1053,1,6,2.0,1,SBrkr,0,NAmes,0,134.94776828110162,5.167639042905921,2,1,0,1,0,0,44
2306,149900,6,1178.0,1293,2,5,2.0,1,SBrkr,0,NAmes,0,115.93194122196442,5.555282466337757,2,1,0,1,0,0,52
430,404000,9,2020.0,2020,2,7,3.0,1,SBrkr,1,NridgHt,1,200.0,5.6649426413399375,4,1,0,0,0,0,1
2618,277500,7,1438.0,2448,3,9,2.0,1,SBrkr,2,NAmes,1,113.3578431372549,5.605802066295998,2,1,0,0,0,1,8
245,178000,6,741.0,1732,2,7,2.0,1,SBrkr,1,SawyerW,0,102.77136258660508,5.511121940067067,2,1,0,0,0,1,25
462,254000,8,1324.0,1324,2,6,2.0,1,SBrkr,1,NridgHt,1,191.8429003021148,5.396653267268898,4,1,0,0,0,0,3
182,12789,2,678.0,832,1,5,2.0,0,SBrkr,1,OldTown,0,15.37139423076923,5.114394528387108,1,1,0,0,0,1,40
1625,176000,7,1237.0,1253,2,6,2.0,1,SBrkr,1,Gilbert,1,140.46288906624102,5.341536485668013,3,1,0,1,0,0,11
2381,342643,9,1249.0,2596,3,9,3.0,1,SBrkr,0,NridgHt,1,131.98882896764252,5.664502500487761,4,1,0,0,0,0,0
1827,125500,5,876.0,902,1,6,1.0,1,SBrkr,0,Sawyer,0,139.13525498891352,5.012855050834569,2,1,0,0,0,1,40
1580,150000,6,1495.0,1495,2,8,2.0,1,SBrkr,1,Timber,0,100.33444816053512,5.230439944144951,4,1,0,0,0,0,19
1803,261329,8,1574.0,1584,2,6,2.0,1,SBrkr,1,Somerst,1,164.9804292929293,5.575949103146316,4,1,0,0,0,0,0
1132,141000,7,1080.0,1080,1,6,0.0,1,SBrkr,0,SawyerW,1,130.55555555555554,5.19295685089021,2,1,0,0,0,0,3
1941,153000,4,1105.0,1647,1,6,1.0,1,SBrkr,1,NAmes,0,92.89617486338798,5.614951260949585,2,1,0,1,0,0,54
1742,172500,7,1258.0,1258,2,6,3.0,1,SBrkr,1,Blmngtn,1,137.12241653418124,5.345518968032331,3,1,0,0,0,0,0
2026,153575,6,698.0,1396,1,7,1.0,1,FuseA,0,BrkSide,0,110.01074498567336,5.295456134267004,1,0,0,0,0,0,4
2245,124900,5,837.0,1001,1,5,1.0,1,SBrkr,0,IDOTRR,0,124.77522477522477,5.29931686688112,1,1,0,0,0,0,0
1691,415298,9,2121.0,2121,2,8,3.0,1,SBrkr,1,NridgHt,1,195.8029231494578,5.580201412884847,4,1,0,0,0,0,0
725,119000,6,972.0,1480,1,6,1.0,1,SBrkr,0,OldTown,0,80.4054054054054,5.508037897530106,1,1,0,0,0,0,59
1787,227000,8,1588.0,1588,2,7,3.0,1,SBrkr,1,Somerst,1,142.9471032745592,5.424320492751768,4,1,0,0,0,0,1
1216,145500,5,1053.0,1053,1,5,1.0,1,SBrkr,0,NAmes,0,138.17663817663816,5.349960599699875,2,1,0,0,0,0,2
2654,61500,3,492.0,492,1,3,1.0,1,SBrkr,0,OldTown,0,125.0,5.099866427824199,1,1,0,0,0,1,56
2310,192100,7,1851.0,1851,2,8,2.0,1,SBrkr,1,NAmes,1,103.7817396002161,5.444039770893662,2,1,0,1,0,0,37
761,116000,6,698.0,1403,1,7,1.0,1,FuseF,0,IDOTRR,0,82.67997148966501,5.300457931047148,1,0,0,0,0,0,44
1884,145000,6,588.0,1138,1,6,1.0,1,SBrkr,0,NAmes,0,127.41652021089631,5.245268145458221,2,1,0,0,0,0,49
449,445000,9,2452.0,2452,2,10,3.0,1,SBrkr,1,NridgHt,1,181.48450244698205,5.5020742040620565,4,1,0,0,0,0,6
856,150500,5,1040.0,1040,2,5,2.0,1,SBrkr,0,CollgCr,0,144.71153846153845,5.337538079701318,3,1,0,0,0,1,1
11,175900,6,763.0,1655,2,7,2.0,1,SBrkr,1,Gilbert,0,106.28398791540785,5.46564613875585,3,1,0,1,0,0,16
389,167900,6,1116.0,1116,2,6,2.0,1,SBrkr,1,NWAmes,0,150.44802867383513,5.225746673713202,3,1,0,0,0,0,35
2415,219210,7,879.0,1863,2,9,3.0,1,SBrkr,1,Gilbert,1,117.66505636070853,5.332718793265369,3,1,0,0,0,0,0
77,189000,6,1055.0,1845,2,8,2.0,1,SBrkr,1,SawyerW,0,102.4390243902439,5.440793014794791,2,1,0,0,0,0,18
1238,136500,5,1176.0,1176,1,6,1.0,1,SBrkr,2,NAmes,0,116.07142857142857,5.278114659230517,2,1,0,0,0,1,51
223,137900,5,864.0,892,1,5,1.0,1,SBrkr,0,Sawyer,0,154.59641255605382,5.184028220145909,2,1,0,0,0,0,2
723,85000,5,1022.0,1022,1,4,1.0,0,SBrkr,0,OldTown,0,83.17025440313111,5.543222409643759,1,1,0,0,0,1,3
2562,137900,5,2136.0,2136,2,7,2.0,0,FuseA,0,NAmes,0,64.55992509363296,5.720780051024772,2,0,0,0,0,1,55
995,195500,6,926.0,1604,2,7,2.0,1,SBrkr,0,Gilbert,0,121.88279301745636,5.434345639371147,3,1,0,0,0,0,10
287,128000,6,806.0,1647,1,6,1.0,0,FuseF,0,SWISU,0,77.7170613236187,5.614951260949585,1,0,0,0,0,1,60
1152,135000,5,864.0,864,1,5,1.0,1,SBrkr,1,Sawyer,0,156.25,5.152134856369956,2,1,0,0,0,0,1
1449,143195,5,1076.0,1076,1,5,2.0,1,SBrkr,1,CollgCr,0,133.08085501858736,5.371567828287629,3,1,0,0,0,1,33
1330,79500,5,742.0,935,1,4,1.0,1,FuseA,0,BrkSide,0,85.02673796791444,5.4542521681687965,1,0,0,0,0,1,48
1134,192500,7,835.0,1663,2,8,2.0,1,SBrkr,0,SawyerW,1,115.75466025255562,5.336936937513092,2,1,0,0,0,0,4
706,129500,5,768.0,1328,1,6,1.0,1,FuseA,0,OldTown,0,97.51506024096386,5.3996698608083245,1,0,0,0,0,1,39
1617,168000,6,806.0,1572,2,7,2.0,1,SBrkr,1,Gilbert,0,106.87022900763358,5.4141938239338385,3,1,0,1,0,0,11
1339,105000,6,739.0,1342,2,7,1.0,1,SBrkr,1,BrkSide,0,78.2414307004471,5.256006168476314,1,1,0,0,0,0,58
1664,143250,6,981.0,981,1,5,2.0,1,SBrkr,0,NAmes,0,146.0244648318043,5.279134547131263,2,1,0,0,0,1,36
1433,144000,5,1099.0,1099,1,6,1.0,1,SBrkr,0,CollgCr,0,131.0282074613285,5.210396485175567,3,1,0,0,0,0,2
75,205000,7,948.0,2110,2,8,2.0,1,SBrkr,2,SawyerW,1,97.1563981042654,5.575001684790276,2,1,0,0,0,0,8
2255,143000,6,970.0,1026,1,5,2.0,1,SBrkr,1,Mitchel,0,139.37621832358676,5.323985113296614,2,1,0,0,0,1,33
1170,290000,9,1419.0,1419,1,5,2.0,1,SBrkr,1,Somerst,1,204.369274136716,5.648269764725942,4,1,0,0,0,0,7
45,611657,9,2330.0,2364,2,11,3.0,1,SBrkr,2,NridgHt,1,258.73815566835873,5.370215105727619,4,1,0,0,0,0,0
836,152000,5,1040.0,1040,1,6,2.0,1,SBrkr,0,CollgCr,0,146.15384615384616,5.155216522907363,3,1,0,1,0,0,13
8,191500,8,1280.0,1280,2,5,2.0,1,SBrkr,0,StoneBr,1,149.609375,5.545177444479562,4,1,0,0,0,0,18
1704,317000,8,1143.0,2473,2,9,3.0,1,SBrkr,1,NridgHt,1,128.1843914274161,5.615962690185197,4,1,0,0,0,0,2
2068,165250,7,680.0,1302,1,6,1.0,1,FuseA,2,Sawyer,1,126.92012288786482,5.37989735354046,2,0,0,0,0,0,9
1488,123000,5,1092.0,1092,1,6,1.0,1,SBrkr,0,Edwards,0,112.63736263736264,5.204006687076795,1,1,0,0,0,1,42
1391,185000,6,988.0,1188,1,4,2.0,1,FuseA,1,Sawyer,0,155.72390572390572,5.6937321388027,2,0,0,0,0,1,52
2633,120000,7,1045.0,1045,1,6,2.0,1,SBrkr,0,NAmes,1,114.83253588516746,5.160012695170856,2,1,0,1,0,0,44
1872,158500,6,1093.0,1093,2,6,2.0,1,SBrkr,1,NWAmes,0,145.01372369624886,5.2049220189484835,3,1,0,1,0,0,41
1138,173000,6,798.0,1640,2,6,2.0,1,SBrkr,0,SawyerW,0,105.48780487804878,5.610692051590189,2,1,0,0,0,0,4
1899,101800,4,0.0,1224,2,6,2.0,1,SBrkr,0,NAmes,0,83.16993464052288,5.318119993844216,2,1,0,0,0,1,45
915,155000,7,560.0,1135,1,6,2.0,1,SBrkr,0,SWISU,1,136.56387665198238,5.242628460687448,1,1,0,0,0,0,2
660,125000,5,1054.0,1078,1,6,1.0,1,SBrkr,0,OldTown,0,115.95547309833024,5.191103282240888,1,1,0,0,0,0,59
2004,104500,4,0.0,968,1,5,1.0,1,SBrkr,0,OldTown,0,107.95454545454545,5.265794174842477,1,1,0,1,0,0,51
443,350000,9,1462.0,2224,2,10,3.0,1,SBrkr,1,NridgHt,1,157.37410071942446,5.404477562376427,4,1,0,0,0,0,4
2627,93500,3,0.0,1040,2,6,2.0,0,FuseF,0,NAmes,0,89.90384615384616,5.155216522907363,2,0,0,1,0,0,56
1438,193000,7,873.0,1790,2,7,2.0,1,SBrkr,0,CollgCr,1,107.82122905027933,5.544060749779487,3,1,0,0,0,0,9
1525,191000,6,588.0,2555,2,11,2.0,1,SBrkr,1,Crawfor,0,74.75538160469668,5.447912229839434,3,1,1,0,0,0,14
2644,110000,6,813.0,813,1,5,1.0,1,FuseA,0,OldTown,0,135.30135301353013,5.0912931971137105,1,0,0,0,0,0,1
866,261500,8,1299.0,1872,2,7,2.0,1,SBrkr,1,CollgCr,1,139.69017094017093,5.588852507982224,3,1,0,0,0,0,8
620,128900,5,1050.0,1050,1,5,1.0,1,SBrkr,0,NAmes,0,122.76190476190476,5.3471075307174685,2,1,0,1,0,0,53
2451,584500,9,1733.0,3500,3,11,3.0,1,SBrkr,1,NoRidge,1,167.0,5.762622974679134,4,1,0,0,0,0,12
2186,111000,4,864.0,948,1,5,1.0,1,SBrkr,0,Edwards,0,117.0886075949367,5.244916589820922,1,1,0,0,0,0,53
2025,90000,5,750.0,1316,1,7,2.0,1,SBrkr,0,BrkSide,0,68.38905775075987,5.236441962829949,1,1,0,0,0,1,57
1916,129000,6,1021.0,2380,2,7,2.0,1,SBrkr,1,NAmes,0,54.20168067226891,5.8289456176102075,2,1,0,0,0,1,28
1542,224000,6,1296.0,1640,1,7,2.0,1,SBrkr,1,Crawfor,0,136.58536585365854,5.456541371762931,3,1,0,0,0,0,2
1163,165000,6,600.0,1200,2,5,2.0,1,SBrkr,0,Somerst,0,137.5,5.480638923341991,4,1,0,0,0,0,3
205,122000,6,662.0,1324,1,6,1.0,1,SBrkr,0,OldTown,0,92.14501510574019,5.396653267268898,1,1,0,0,0,0,17
2261,267300,8,1546.0,1564,2,6,2.0,1,SBrkr,1,Timber,1,170.9079283887468,5.563242451877201,4,1,0,0,0,0,0
423,485000,9,1926.0,3140,3,11,3.0,1,SBrkr,2,NridgHt,1,154.45859872611464,5.654082806103928,4,1,0,0,0,0,0
2687,220000,6,1595.0,2486,2,8,2.0,1,SBrkr,1,OldTown,0,88.49557522123894,5.738988730390821,1,1,0,0,0,1,44
1436,215700,6,864.0,1771,2,6,2.0,1,SBrkr,0,CollgCr,0,121.79559570863918,5.687540168554778,3,1,0,0,0,0,11
444,280000,8,1836.0,1836,2,7,3.0,1,SBrkr,1,NridgHt,1,152.5054466230937,5.569434422125123,4,1,0,0,0,0,4
1067,284000,8,1603.0,1575,2,7,3.0,1,SBrkr,1,NridgHt,1,180.31746031746033,5.41610040220442,4,1,0,0,0,0,4
2290,84500,4,630.0,630,1,3,0.0,1,SBrkr,0,MeadowV,0,134.12698412698413,5.3471075307174685,1,1,0,1,0,0,37
168,192000,6,1395.0,1395,1,7,2.0,1,SBrkr,1,NAmes,0,137.63440860215053,5.294739545200152,2,1,0,0,0,1,26
2643,105000,7,502.0,1004,1,5,1.0,0,SBrkr,1,OldTown,1,104.58167330677291,5.302309387817574,1,1,0,0,0,1,56
2802,216837,7,1860.0,1836,2,8,2.0,1,SBrkr,1,CollgCr,1,118.1029411764706,5.4359030295006,3,1,0,0,0,0,1
1224,141500,5,1296.0,1496,2,6,2.0,1,SBrkr,0,NAmes,0,94.5855614973262,5.518790689306368,2,1,0,0,0,1,48
1382,130000,5,894.0,894,1,5,2.0,1,SBrkr,0,Sawyer,0,145.413870246085,5.186267862739414,2,1,0,0,0,0,5
853,124000,5,1040.0,1040,2,5,0.0,1,SBrkr,0,CollgCr,0,119.23076923076923,5.337538079701318,3,1,0,0,0,1,31
2585,139500,5,1008.0,1008,1,4,1.0,1,FuseA,0,NAmes,0,138.39285714285714,5.529429087511423,2,0,0,0,0,0,3
2193,79275,4,864.0,864,1,5,2.0,1,SBrkr,0,Edwards,0,91.75347222222223,5.152134856369956,1,1,0,0,0,1,52
2262,265900,8,1476.0,1484,2,6,2.0,1,SBrkr,1,Timber,1,179.177897574124,5.51073695449927,4,1,0,0,0,0,1
1528,91000,6,768.0,790,1,4,1.0,0,SBrkr,0,SWISU,0,115.18987341772151,5.285738584341177,1,1,0,0,0,1,58
370,185000,5,1122.0,1934,2,6,2.0,1,SBrkr,1,Gilbert,0,95.65667011375388,5.775586206785184,3,1,0,0,0,0,32
2629,141000,5,1150.0,1150,1,6,1.0,1,FuseA,0,NAmes,0,122.6086956521739,5.255757752129241,2,0,0,0,0,0,47
1703,260116,8,1582.0,2152,2,7,2.0,1,SBrkr,1,NridgHt,1,120.87174721189591,5.728242772226362,4,1,0,0,0,0,-1
793,113000,4,672.0,672,1,4,1.0,1,SBrkr,0,Edwards,0,168.1547619047619,5.123963979403259,1,1,0,0,0,1,59
1429,225000,8,1401.0,1511,2,6,3.0,1,SBrkr,1,SawyerW,1,148.90800794176042,5.528767493044684,2,1,0,0,0,0,13
648,113000,5,793.0,793,1,4,1.0,1,SBrkr,0,NAmes,0,142.4968474148802,5.289528860514958,2,1,0,0,0,1,59
279,125200,6,1008.0,1096,1,5,1.0,1,SBrkr,1,Edwards,0,114.23357664233576,5.389984555073861,1,1,0,0,0,1,35
1705,319500,8,918.0,2100,2,8,3.0,1,SBrkr,2,NridgHt,1,152.14285714285714,5.570251082031678,4,1,0,0,0,0,0
1257,140000,5,913.0,1558,1,6,1.0,1,FuseA,1,NAmes,0,89.85879332477535,5.559398757202638,2,0,0,0,0,1,58
2894,250764,6,1632.0,1650,1,6,2.0,1,SBrkr,2,Timber,0,151.9781818181818,5.616771097666572,4,1,0,0,0,1,48
1062,250000,8,948.0,2088,2,10,3.0,1,SBrkr,1,NridgHt,1,119.73180076628353,5.341376856008484,4,1,0,0,0,0,1
1729,176000,6,768.0,1536,2,6,2.0,1,SBrkr,1,Gilbert,0,114.58333333333333,5.545177444479562,3,1,0,0,0,0,1
1925,174850,6,1331.0,1721,1,8,2.0,1,SBrkr,3,NAmes,0,101.59790819291109,5.371219254531703,2,1,0,1,0,0,38
415,147000,6,804.0,1548,2,7,2.0,1,SBrkr,1,NPkVill,0,94.96124031007751,5.398808905094359,2,1,0,0,0,1,31
78,99500,6,918.0,918,2,5,1.0,1,SBrkr,1,SawyerW,0,108.38779956427015,5.21275947818639,2,1,0,0,0,1,31
428,398800,9,1365.0,2690,2,8,3.0,1,SBrkr,1,NridgHt,1,148.2527881040892,5.817854930916049,4,1,0,0,0,0,0
1756,175000,6,953.0,1647,2,7,2.0,1,SBrkr,1,Gilbert,0,106.25379477838494,5.460800581122327,3,1,0,0,0,0,7
1280,109500,5,825.0,825,1,4,1.0,1,FuseA,0,NAmes,0,132.72727272727272,5.32908902521479,2,0,0,0,0,1,54
1928,163500,6,1657.0,1657,2,7,2.0,1,SBrkr,1,NAmes,0,98.67229933614966,5.46685386837125,2,1,0,1,0,0,37
2671,100000,4,788.0,788,1,4,0.0,1,FuseA,2,BrkSide,0,126.90355329949239,5.2832037287379885,1,0,0,0,0,1,56
2501,334000,8,1334.0,2826,2,9,3.0,1,SBrkr,3,NoRidge,1,118.18825194621373,5.749392985908253,4,1,0,0,0,0,13
225,137250,5,864.0,864,1,4,1.0,1,SBrkr,0,Sawyer,0,158.85416666666666,5.375278407684165,2,1,0,0,0,0,42
